yield_mg_ha,year,site,hybrid,previous_crop,longitude,latitude,soilp_h,om_pct,soilk_ppm,soilp_ppm
1.842363351,2014,GAH1,LH198/LH82,Cotton,-83.555016,31.506544,NA,NA,NA,NA
2.682625215,2014,GAH1,LH212HT/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
11.311625345,2014,GAH1,LH216/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
3.798460861,2014,GAH1,LH38/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.3338393935,2014,GAH1,LH51/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
1.06787463,2014,GAH1,LH57/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.516892458,2014,GAH1,LH59/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
2.5158742729999997,2014,GAH1,LH74/PHG35,Cotton,-83.555016,31.506544,NA,NA,NA,NA
2.81480433,2014,GAH1,LH74/PHM49,Cotton,-83.555016,31.506544,NA,NA,NA,NA
8.722232636,2014,GAH1,LH74/PHN82,Cotton,-83.555016,31.506544,NA,NA,NA,NA
9.839247955,2014,GAH1,LH74/TX205,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.4259438045,2014,GAH1,M0001/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.4119423445,2014,GAH1,M0007/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
3.645924538,2014,GAH1,M0007/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.158053416,2014,GAH1,M0008/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
8.0317590925,2014,GAH1,M0010/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.5490361405,2014,GAH1,M0010/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
3.7044201255,2014,GAH1,M0015/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.981569335,2014,GAH1,M0016/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
2.739184477,2014,GAH1,M0028/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.7277317655,2014,GAH1,M0029/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.0235010315,2014,GAH1,M0030/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.2897407865,2014,GAH1,M0031/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.0610859134999995,2014,GAH1,M0031/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
8.343417993500001,2014,GAH1,M0039/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.9276960889999994,2014,GAH1,M0039/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
3.6084877755,2014,GAH1,M0048/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.682164502,2014,GAH1,M0052/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.5445960055,2014,GAH1,M0056/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.8946032355,2014,GAH1,M0057/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.639304195,2014,GAH1,M0058/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.868636531,2014,GAH1,M0066/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.130294837999999,2014,GAH1,M0075/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
9.512851665,2014,GAH1,M0099/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.3441883185,2014,GAH1,M0127/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.8995660665,2014,GAH1,M0143/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
8.0912658335,2014,GAH1,M0154/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.72881186,2014,GAH1,M0164/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.77618124,2014,GAH1,M0164/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
2.4548336055,2014,GAH1,M0262/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
2.9709863079999996,2014,GAH1,M0264/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.6769367685,2014,GAH1,M0266/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.133644562,2014,GAH1,M0275/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
8.3289041535,2014,GAH1,M0276/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
3.3054924675,2014,GAH1,M0276/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.864227353,2014,GAH1,M0310/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.2257696835,2014,GAH1,M0315/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.6359128935000005,2014,GAH1,M0321/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
3.6769573275,2014,GAH1,M0323/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.802849633,2014,GAH1,M0325/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.1525368579999995,2014,GAH1,M0325/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.6677368755,2014,GAH1,M0326/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.1615682255,2014,GAH1,M0326/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.2470109455,2014,GAH1,M0328/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.291027008,2014,GAH1,M0368/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.0717613425,2014,GAH1,M0369/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.1018691125,2014,GAH1,M0382/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.714260109,2014,GAH1,M0382/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.6266406985,2014,GAH1,M0383/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.825139801500001,2014,GAH1,MO44_LH145_0081/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
3.769766794,2014,GAH1,MO44_LH145_0107/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.6303378675,2014,GAH1,MO44_LH145_0127/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.873296785499999,2014,GAH1,MO44_LH145_0138/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.1717762925,2014,GAH1,MO44_LH145_0143/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.863570294500001,2014,GAH1,MOG_LH123HT-019-1-1-1-1-B/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.594448788999999,2014,GAH1,MOG_LH123HT-031-1-1-1-1-B/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.8389965075,2014,GAH1,MOG_LH123HT-059-1-1-1-1-B/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.9015814965,2014,GAH1,MOG_LH123HT-199-1-1-1-1-B/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.242316149500001,2014,GAH1,MOG_LH123HT-200-1-1-1-1-B/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
3.7040933915,2014,GAH1,MOG_LH145_0131/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
2.925412166,2014,GAH1,MOG_LH145_0131/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.1894577255,2014,GAH1,MOG_LH145_0162/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.8831502205,2014,GAH1,MOG_LH145_0163/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.0779556725,2014,GAH1,MOG_LH145_0163/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.811028208,2014,GAH1,MOG_LH145_0173/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
3.322231533,2014,GAH1,MOG_LH145_0175/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.7693302325,2014,GAH1,MOG_MO45-030-1-1-1-1-B/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
3.1972680660000004,2014,GAH1,MOG_MO45-030-1-1-1-1-B/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
3.9159369755,2014,GAH1,MOG_MO45-045-1-1-1-1-B/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
1.883879122,2014,GAH1,MOG_MO45-054-1-1-1-1-B/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.66168348,2014,GAH1,MOG_MO45-054-1-1-1-1-B/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.5217455385,2014,GAH1,MOG_MO45-055-1-1-1-1-B/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.713988406,2014,GAH1,MOG_MO45-055-1-1-1-1-B/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.404743969,2014,GAH1,MOG_MO45-071-1-1-1-1-B/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
2.9976787025,2014,GAH1,MOG_MO45-071-1-1-1-1-B/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.724956482,2014,GAH1,MOG_MO45-074-1-1-1-1-B/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.2203149584999995,2014,GAH1,MOG_MO45-074-1-1-1-1-B/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
1.699116574,2014,GAH1,MOG_MO45-078-1-1-1-1-B/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.3929402195,2014,GAH1,MOG_MO45-085-1-1-1-1-B/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
3.3977860395,2014,GAH1,MOG_MO45-085-1-1-1-1-B/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
3.4432226105000003,2014,GAH1,MOG_MO45-128-1-1-1-1-B/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.1579639165,2014,GAH1,MOG_MO45-139-1-1-1-1-B/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.986487379,2014,GAH1,MOG_NC230-007-1-1-1-1-B/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.2360565495,2014,GAH1,MOG_NC230-008-1-1-1-1-B/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.4017619445,2014,GAH1,MOG_NC230-009-1-1-1-1-B/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
3.5231622225000003,2014,GAH1,MOG_NC230-010-1-1-1-1-B/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.27485879,2014,GAH1,MOG_NC230-011-1-1-1-1-B/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
2.352906559,2014,GAH1,MOG_NC230-028-1-1-1-1-B/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.569778704,2014,GAH1,MOG_NC230-043-1-1-1-1-B/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.063125265,2014,GAH1,MOG_OH43_0179/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.803000963500001,2014,GAH1,MOG_OH43_0300/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
3.449908606,2014,GAH1,MOG_OH43_0300/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
1.7330590095,2014,GAH1,MOG_OH43_0402/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.2935205005,2014,GAH1,MOG_PHG83-069-1-1-1-1-B/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.5134877055,2014,GAH1,MOG_PHG83-069-1-1-1-1-B/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.640996250500001,2014,GAH1,MOG_PHG83-090-1-1-1-1-B/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
8.2392966745,2014,GAH1,MOG_PHG83-090-1-1-1-1-B/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.786000512,2014,GAH1,MOG_PHG83-119-1-1-1-1-B/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.7218060845,2014,GAH1,MOG_PHG83-129-1-1-1-1-B/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
1.8390960185,2014,GAH1,MOG_PHG83-129-1-1-1-1-B/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
2.9761211805,2014,GAH1,MOG_PHG83-197-1-1-1-1-B/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
1.9353998115,2014,GAH1,MOG_PHG83-224-1-1-1-1-B/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
8.3945087705,2014,GAH1,PHB47/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.181932464,2014,GAH1,PHB47/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
3.3922281335,2014,GAH1,PHG39/PHG35,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.5418068895,2014,GAH1,PHG39/PHM49,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.103237802000001,2014,GAH1,PHG39/PHN82,Cotton,-83.555016,31.506544,NA,NA,NA,NA
1.083681645,2014,GAH1,PHN11_OH43_0045/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.9905388725,2014,GAH1,PHN11_OH43_0075/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.842570015,2014,GAH1,PHN11_OH43_0142/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
2.151301767,2014,GAH1,PHN11_OH43_0142/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.5710545285,2014,GAH1,PHN11_OH43_0215/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.5364862165,2014,GAH1,PHN11_OH43_0215/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.4923497015,2014,GAH1,PHN11_PHG47_0048/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
3.9521424695,2014,GAH1,PHN11_PHG47_0172/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
1.408874185,2014,GAH1,PHN11_PHG47_0251/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
0.891851339,2014,GAH1,PHN11_PHG47_0287/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.1925184705,2014,GAH1,PHN11_PHG47_0388/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
0.969947487,2014,GAH1,PHN11_PHG47_0390/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.204748616,2014,GAH1,PHN11_PHW65_0015/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.5861257655,2014,GAH1,PHN11_PHW65_0065/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
1.7897420865,2014,GAH1,PHN11_PHW65_0101/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
8.8654862915,2014,GAH1,PHN11_PHW65_0237/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.062963617,2014,GAH1,PHN11_PHW65_0237/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
3.6867352525,2014,GAH1,PHN11_PHW65_0275/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
3.188470341,2014,GAH1,PHN11_PHW65_0275/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.327043265,2014,GAH1,PHN11_PHW65_0294/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
1.9046593625,2014,GAH1,PHN11_PHW65_0312/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.416069654999999,2014,GAH1,PHN11_PHW65_0323/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.339624217,2014,GAH1,PHN11_PHW65_0328/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.244995438,2014,GAH1,PHN11_PHW65_0328/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
2.635438041,2014,GAH1,PHN11_PHW65_0359/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.944562331,2014,GAH1,PHN11_PHW65_0359/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.99767736525,2014,GAH1,PHV63/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.268131599,2014,GAH1,PHW52/PHG35,Cotton,-83.555016,31.506544,NA,NA,NA,NA
3.1839511025,2014,GAH1,PHW52/PHM49,Cotton,-83.555016,31.506544,NA,NA,NA,NA
3.2125935795,2014,GAH1,PHW52/PHN82,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.132488958,2014,GAH1,PHW65_MOG_0012/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.099158947,2014,GAH1,PHW65_MOG_0029/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.0964933375,2014,GAH1,PHW65_MOG_0029/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
3.6120680855,2014,GAH1,PHW65_MOG_0176/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
1.186612967,2014,GAH1,PHW65_MOG_0176/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
3.034912547,2014,GAH1,PHW65_MOG_0311/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
9.3574951175,2014,GAH1,TX205/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
10.182950805,2014,GAH1,TX303/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.669291439,2014,GAH1,TX303/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
10.4835282845,2014,GAH1,TX739/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.751463000999999,2014,GAH1,TX951/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.776380796,2014,GAH1,W10004_0097/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.9636368325,2014,GAH1,W10004_0097/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
3.0737078325,2014,GAH1,W10005_0111/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.6664436985,2014,GAH1,W10005_0346/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
9.1638488625,2014,GAH1,WF9/H95,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.0739865685000005,2014,GAH1,Z013E0003/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.0357658005,2014,GAH1,Z013E0006/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.252840556000001,2014,GAH1,Z013E0007/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.9517746155,2014,GAH1,Z013E0009/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.7246915035,2014,GAH1,Z013E0012/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.449434136,2014,GAH1,Z013E0012/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.0217506585,2014,GAH1,Z013E0021/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.1606947975,2014,GAH1,Z013E0021/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.029994655,2014,GAH1,Z013E0022/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.607383989500001,2014,GAH1,Z013E0022/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.8992910775,2014,GAH1,Z013E0026/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.241628289,2014,GAH1,Z013E0026/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
9.063837505,2014,GAH1,Z013E0027/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.609860361,2014,GAH1,Z013E0027/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.447198669,2014,GAH1,Z013E0032/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.264344854999999,2014,GAH1,Z013E0032/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.189316715,2014,GAH1,Z013E0037/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.214124297,2014,GAH1,Z013E0037/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.875731883,2014,GAH1,Z013E0042/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.474272903499999,2014,GAH1,Z013E0044/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.9062486235,2014,GAH1,Z013E0044/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
8.6995745365,2014,GAH1,Z013E0046/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.0035566925,2014,GAH1,Z013E0046/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.424977363,2014,GAH1,Z013E0047/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.825088137,2014,GAH1,Z013E0058/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.2465879095,2014,GAH1,Z013E0062/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.9950065975,2014,GAH1,Z013E0062/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.92376841,2014,GAH1,Z013E0066/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.8895508295,2014,GAH1,Z013E0069/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.165482375,2014,GAH1,Z013E0074/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.085456628,2014,GAH1,Z013E0074/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.0219156695,2014,GAH1,Z013E0078/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.009761265,2014,GAH1,Z013E0082/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.5288235375,2014,GAH1,Z013E0087/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.831832524,2014,GAH1,Z013E0111/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.8066293474999995,2014,GAH1,Z022E0006/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
2.1395634415,2014,GAH1,Z022E0009/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.0522845945,2014,GAH1,Z022E0016/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.9461720755,2014,GAH1,Z022E0017/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.16115207,2014,GAH1,Z022E0023/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
3.3361503735,2014,GAH1,Z022E0029/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.1553981239999995,2014,GAH1,Z022E0036/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.8658918975,2014,GAH1,Z022E0048/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.603335783,2014,GAH1,Z022E0050/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.4983133675,2014,GAH1,Z022E0051/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.1347108975,2014,GAH1,Z022E0059/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.6196622860000005,2014,GAH1,Z022E0060/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
3.1087474045,2014,GAH1,Z022E0060/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
3.6620170155,2014,GAH1,Z022E0072/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.8313234335,2014,GAH1,Z022E0077/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.093748701,2014,GAH1,Z022E0083/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.2448955465,2014,GAH1,Z022E0094/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.5157749145,2014,GAH1,Z022E0097/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.487314645500001,2014,GAH1,Z022E0108/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.284674471,2014,GAH1,Z022E0108/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.6261969535,2014,GAH1,Z022E0110/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.0795823075,2014,GAH1,Z022E0110/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.0257746359999995,2014,GAH1,Z022E0121/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
4.7984609365,2014,GAH1,Z022E0121/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.594827188,2014,GAH1,Z022E0123/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.4286058965,2014,GAH1,Z022E0147/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.1024365985,2014,GAH1,Z022E0147/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
5.8322521195,2014,GAH1,Z022E0155/LH195,Cotton,-83.555016,31.506544,NA,NA,NA,NA
6.706611187,2014,GAH1,Z022E0155/PB80,Cotton,-83.555016,31.506544,NA,NA,NA,NA
7.98919862425,2014,IAH1,B14A/H95,Soybean,-93.696188,41.99653,NA,NA,NA,NA
6.9766717745,2014,IAH1,B14A/MO17,Soybean,-93.696188,41.99653,NA,NA,NA,NA
9.09076308525,2014,IAH1,B14A/OH43,Soybean,-93.696188,41.99653,NA,NA,NA,NA
11.86712269275,2014,IAH1,B37/C103,Soybean,-93.696188,41.99653,NA,NA,NA,NA
10.18589354675,2014,IAH1,B37/H95,Soybean,-93.696188,41.99653,NA,NA,NA,NA
12.35529695,2014,IAH1,B37/MO17,Soybean,-93.696188,41.99653,NA,NA,NA,NA
9.840085774,2014,IAH1,B37/OH43,Soybean,-93.696188,41.99653,NA,NA,NA,NA
12.44350241,2014,IAH1,B73/MO17,Soybean,-93.696188,41.99653,NA,NA,NA,NA
11.152813682666666,2014,IAH1,B73/PHG35,Soybean,-93.696188,41.99653,NA,NA,NA,NA
9.78624820925,2014,IAH1,B73/PHM49,Soybean,-93.696188,41.99653,NA,NA,NA,NA
11.3608575715,2014,IAH1,B73/PHN82,Soybean,-93.696188,41.99653,NA,NA,NA,NA
13.169617278333334,2014,IAH1,B73/TX205,Soybean,-93.696188,41.99653,NA,NA,NA,NA
13.86371624,2014,IAH1,B73_NC230-040-1-1-1-1/LH185,Soybean,-93.696188,41.99653,NA,NA,NA,NA
8.740327791999999,2014,IAH1,B73_NC230-040-1-1-1-1/LH198,Soybean,-93.696188,41.99653,NA,NA,NA,NA
10.91320707,2014,IAH1,B73_NC230-041-1-1-1-1/LH185,Soybean,-93.696188,41.99653,NA,NA,NA,NA
10.0400630855,2014,IAH1,B73_NC230-041-1-1-1-1/LH195,Soybean,-93.696188,41.99653,NA,NA,NA,NA
4.403790282,2014,IAH1,B73_NC230-041-1-1-1-1/LH198,Soybean,-93.696188,41.99653,NA,NA,NA,NA
7.588350097999999,2014,IAH1,B73_NC230-041-1-1-1-1/PB80,Soybean,-93.696188,41.99653,NA,NA,NA,NA
11.37220855,2014,IAH1,B73_NC230-059-1-1-1-1/LH185,Soybean,-93.696188,41.99653,NA,NA,NA,NA
5.893962358,2014,IAH1,B73_NC230-059-1-1-1-1/LH198,Soybean,-93.696188,41.99653,NA,NA,NA,NA
10.053583656,2014,IAH1,B73_NC230-126-1-1-1-1/LH195,Soybean,-93.696188,41.99653,NA,NA,NA,NA
