year,site,replicate,block,hybrid,date_planted,date_harvested,yield_mg_ha,grain_moisture
2014,DEH1,2,3,M0325/LH185,5/5/14,9/29/14,11.39641626,17.8
2014,DEH1,2,3,M0266/LH185,5/5/14,9/29/14,8.538881226,15.6
2014,DEH1,2,3,M0355/LH185,5/5/14,9/29/14,10.29941658,16.2
2014,DEH1,2,4,B73_NC230-129-1-1-1-1/LH195,5/5/14,9/29/14,14.19594625,21.4
2014,DEH1,2,4,MOG_MO45-030-1-1-1-1-B/LH195,5/5/14,9/29/14,12.24236054,20.7
2014,DEH1,2,4,MOG_PHG83-014-1-1-1-1-B/LH195,5/5/14,9/29/14,8.762807653,18.8
2014,DEH1,2,4,PHN11_PHW65_0237/LH195,5/5/14,9/29/14,15.86542718,21.3
2014,DEH1,2,4,PHW65_MOG_0029/LH195,5/5/14,9/29/14,14.43621001,20.4
2014,DEH1,2,4,B73_NC230-128-1-1-1-1/LH195,5/5/14,9/29/14,12.06002687,21.5
2014,DEH1,2,4,PHN11_PHG47_0048/LH195,5/5/14,9/29/14,10.63095959,19.4
2014,DEH1,2,4,PHN11_PHG47_0388/LH195,5/5/14,9/29/14,11.44033222,18.8
2014,DEH1,2,4,MOG_OH43_0300/LH195,5/5/14,9/29/14,13.81868867,21.2
2014,DEH1,2,4,MOG_PHG83-090-1-1-1-1-B/LH195,5/5/14,9/29/14,13.97516738,22.3
2014,DEH1,2,4,PHN11_OH43_0142/LH195,5/5/14,9/29/14,10.09017877,20.8
2014,DEH1,2,4,MOG_LH145_0131/LH195,5/5/14,9/29/14,8.899726523,18.1
2014,DEH1,2,4,PHW65_MOG_0271/PB80,5/5/14,9/29/14,11.50837947,19.6
2014,DEH1,2,4,MO44_LH145_0143/LH195,5/5/14,9/29/14,14.41267825,20.2
2014,DEH1,2,4,MO44_LH145_0138/LH195,5/5/14,9/29/14,10.27573494,17.4
2014,DEH1,2,4,MOG_LH123HT-059-1-1-1-1-B/LH195,5/5/14,9/29/14,14.4640884,20.9
2014,DEH1,2,4,PHN11_PHW65_0294/LH195,5/5/14,9/29/14,12.3579959,21.1
2014,DEH1,2,4,PHN11_PHW65_0065/LH195,5/5/14,9/29/14,12.57450309,20.1
2014,DEH1,2,4,PHN11_PHW65_0328/LH195,5/5/14,9/29/14,13.34625488,21.2
2014,DEH1,2,4,MOG_MO45-085-1-1-1-1-B/LH195,5/5/14,9/29/14,11.53056228,21.5
2014,DEH1,2,4,MOG_PHG83-129-1-1-1-1-B/LH195,5/5/14,9/29/14,13.40523416,20.5
2014,DEH1,2,4,B73_NC230-126-1-1-1-1/LH195,5/5/14,9/29/14,13.26157051,21.7
2014,DEH1,2,4,PHW65_MOG_0176/LH195,5/5/14,9/29/14,13.61694506,21
2014,DEH1,2,4,PHN11_PHW65_0015/LH195,5/5/14,9/29/14,13.56523513,21.3
2014,DEH1,2,4,PHN11_PHG47_0287/LH195,5/5/14,9/29/14,12.65738883,18.8
2014,DEH1,2,4,PHN11_PHW65_0359/LH195,5/5/14,9/29/14,10.23923822,20.1
2014,DEH1,2,4,PHN11_PHW65_0275/LH195,5/5/14,9/29/14,12.06572246,19.9
2014,DEH1,2,4,PHN11_OH43_0215/LH195,5/5/14,9/29/14,10.99008122,20.3
2014,DEH1,2,4,MOG_LH145_0131/LH195,5/5/14,9/29/14,11.74939266,19.6
2014,DEH1,2,4,B73_NC230-041-1-1-1-1/LH195,5/5/14,9/29/14,12.37650656,22.1
2014,DEH1,2,4,MOG_NC230-009-1-1-1-1-B/LH195,5/5/14,9/29/14,13.68918905,22.6
2014,DEH1,2,4,MOG_PHG83-129-1-1-1-1-B/LH195,5/5/14,9/29/14,15.64951954,20.6
2014,DEH1,2,4,PHN11_PHG47_0251/LH195,5/5/14,9/29/14,10.95972975,18.3
2014,DEH1,2,4,B73_NC230-127-1-1-1-1/LH195,5/5/14,9/29/14,11.89103287,22.6
2014,DEH1,2,4,MOG_MO45-054-1-1-1-1-B/LH195,5/5/14,9/29/14,11.69213704,20.4
2014,DEH1,2,4,MOG_MO45-071-1-1-1-1-B/LH195,5/5/14,9/29/14,14.95967925,21.1
2014,DEH1,2,4,PHN11_OH43_0190/LH195,5/5/14,9/29/14,9.140514882,20.8
2014,DEH1,2,4,PHN11_PHW65_0323/LH195,5/5/14,9/29/14,10.49711333,19.5
2014,DEH1,2,4,PHN11_PHW65_0101/LH195,5/5/14,9/29/14,14.51894588,20.6
2014,DEH1,2,4,PHN11_LH145_0029/PB80,5/5/14,9/29/14,10.18865243,18.1
2014,DEH1,2,4,PHN11_PHG47_0172/LH195,5/5/14,9/29/14,10.53121191,19.7
2014,DEH1,2,4,PHN11_PHW65_0312/LH195,5/5/14,9/29/14,11.15525319,20.4
2014,DEH1,2,4,MOG_LH145_0057/PB80,5/5/14,9/29/14,11.57994899,19.1
2014,DEH1,2,4,MOG_MO45-055-1-1-1-1-B/LH195,5/5/14,9/29/14,14.6345063,22.2
2014,DEH1,2,4,MOG_MO45-074-1-1-1-1-B/LH195,5/5/14,9/29/14,12.27323661,20.5
2014,DEH1,2,5,M0321/LH195,5/5/14,9/29/14,10.39789025,19.8
2014,DEH1,2,5,M0039/LH195,5/5/14,9/29/14,13.32632032,19.9
2014,DEH1,2,5,M0007/LH195,5/5/14,9/29/14,13.80947082,22.9
2014,DEH1,2,5,M0001/LH195,5/5/14,9/29/14,9.758635753,20.6
2014,DEH1,2,5,M0066/LH195,5/5/14,9/29/14,14.50066006,20.7
2014,DEH1,2,5,M0143/LH195,5/5/14,9/29/14,11.36718891,21
2014,DEH1,2,5,M0382/LH195,5/5/14,9/29/14,9.747994003,20.2
2014,DEH1,2,5,M0164/LH195,5/5/14,9/29/14,14.42751675,21.1
2014,DEH1,2,5,M0325/LH195,5/5/14,9/29/14,13.11895606,21.5
2014,DEH1,2,5,M0099/LH195,5/5/14,9/29/14,13.27033872,21.3
2014,DEH1,2,5,M0033/LH195,5/5/14,9/29/14,10.39159513,22.1
2014,DEH1,2,5,M0057/LH195,5/5/14,9/29/14,12.39239424,22
2014,DEH1,2,5,M0326/LH195,5/5/14,9/29/14,12.3483284,20.4
2014,DEH1,2,5,M0317/LH195,5/5/14,9/29/14,11.44085681,20.9
2014,DEH1,2,5,M0154/LH195,5/5/14,9/29/14,10.86957463,21.6
2014,DEH1,2,5,M0058/LH195,5/5/14,9/29/14,11.41327818,21.9
2014,DEH1,2,5,M0010/LH195,5/5/14,9/29/14,12.82046243,20.8
2014,DEH1,2,5,M0015/LH195,5/5/14,9/29/14,10.45229807,24.2
2014,DEH1,2,6,PHB47/LH195,5/5/14,9/29/14,10.48407345,19.6
2014,DEH1,2,6,W10004_0227/LH195,5/5/14,9/29/14,11.61869396,20.9
2014,DEH1,2,6,W10004_0097/LH195,5/5/14,9/29/14,8.377906006,18.4
2014,DEH1,2,6,TX303/LH195,5/5/14,9/29/14,14.53573287,25.4
2014,DEH1,2,6,TX785/LH195,5/5/14,9/29/14,14.78214187,26.4
2014,DEH1,2,7,Z013E0037/LH195,5/5/14,9/29/14,10.72463698,21.8
2014,DEH1,2,7,Z013E0019/LH195,5/5/14,9/29/14,10.54327756,22.7
2014,DEH1,2,7,Z013E0062/LH195,5/5/14,9/29/14,9.418174658,22.9
2014,DEH1,2,7,Z013E0088/LH195,5/5/14,9/29/14,13.48909415,21.4
2014,DEH1,2,7,Z013E0027/LH195,5/5/14,9/29/14,12.75129105,23.7
2014,DEH1,2,7,Z013E0046/LH195,5/5/14,9/29/14,13.58711817,26.3
2014,DEH1,2,7,Z013E0021/LH195,5/5/14,9/29/14,12.40828193,21.9
2014,DEH1,2,7,Z013E0012/LH195,5/5/14,9/29/14,10.71969081,25.5
2014,DEH1,2,7,Z013E0026/LH195,5/5/14,9/29/14,13.26157051,21.7
2014,DEH1,2,7,Z013E0044/LH195,5/5/14,9/29/14,11.28175514,22.8
2014,DEH1,2,7,Z013E0074/LH195,5/5/14,9/29/14,12.3905207,23.1
2014,DEH1,2,7,Z013E0047/LH195,5/5/14,9/29/14,11.14910795,21.7
2014,DEH1,2,7,Z013E0022/LH195,5/5/14,9/29/14,13.77762051,22.1
2014,DEH1,2,8,Z022E0046/LH185,5/5/14,9/29/14,10.69840731,19.8
2014,DEH1,2,8,Z022E0023/LH185,5/5/14,9/29/14,16.76270666,20.4
2014,DEH1,2,8,Z022E0051/LH185,5/5/14,9/29/14,13.62443924,19.2
2014,DEH1,2,8,Z022E0110/LH185,5/5/14,9/29/14,16.81471635,19
2014,DEH1,2,8,Z022E0166/LH185,5/5/14,9/29/14,15.44657684,19.8
2014,DEH1,2,8,Z022E0005/LH185,5/5/14,9/29/14,13.35464837,19
2014,DEH1,2,8,Z022E0025/LH185,5/5/14,9/29/14,12.73817622,20.2
2014,DEH1,2,8,Z022E0003/LH185,5/5/14,9/29/14,15.78936114,17.7
2014,DEH1,2,8,Z022E0048/LH185,5/5/14,9/29/14,14.63353206,20.3
2014,DEH1,2,8,Z022E0073/LH185,5/5/14,9/29/14,11.0866064,19.6
2014,DEH1,2,8,Z022E0149/LH185,5/5/14,9/29/14,11.09492495,19.1
2014,DEH1,2,8,Z022E0123/LH185,5/5/14,9/29/14,13.75273979,20.9
2014,DEH1,2,8,Z022E0009/LH185,5/5/14,9/29/14,14.0306244,18.6
2014,DEH1,2,8,Z022E0006/LH185,5/5/14,9/29/14,11.18313158,18.9
2014,DEH1,2,8,Z022E0142/LH185,5/5/14,9/29/14,12.06564751,19.5
2014,DEH1,2,8,Z022E0059/LH185,5/5/14,9/29/14,14.15952448,19.6
2014,DEH1,2,8,Z022E0017/LH185,5/5/14,9/29/14,11.35549797,17.2
2014,DEH1,2,8,Z022E0027/LH185,5/5/14,9/29/14,12.52024514,18.9
2014,DEH1,2,8,Z022E0130/LH185,5/5/14,9/29/14,10.33478916,18.4
2014,DEH1,2,8,Z022E0108/LH185,5/5/14,9/29/14,11.40376057,17.3
2014,DEH1,2,8,Z022E0077/LH185,5/5/14,9/29/14,9.7470947,18.2
2014,DEH1,2,8,Z022E0053/LH185,5/5/14,9/29/14,11.20711299,19.6
2014,DEH1,2,8,Z022E0097/LH185,5/5/14,9/29/14,12.33768665,18.5
2014,DEH1,2,8,Z022E0121/LH185,5/5/14,9/29/14,10.67967183,18.1
2014,DEH1,2,8,Z022E0042/LH185,5/5/14,9/29/14,10.84199601,17.8
2014,DEH1,2,8,Z022E0114/LH185,5/5/14,9/29/14,10.60143248,18.7
2014,DEH1,2,9,TX204/LH185,5/5/14,9/29/14,12.03402203,18.9
2014,DEH1,2,9,TX772/LH185,5/5/14,9/29/14,13.99727524,22.5
2014,DEH1,2,9,W10005_0107/LH185,5/5/14,9/29/14,10.70904906,17.4
2014,DEH1,2,9,W10004_0032/LH185,5/5/14,9/29/14,9.709473862,18
2014,DEH1,2,9,TX772W/LH185,5/5/14,9/29/14,12.28327882,21.2
2014,DEH1,2,9,W10004_0076/LH185,5/5/14,9/29/14,12.17993392,17.5
2014,DEH1,2,9,CG65/LH185,5/5/14,9/29/14,7.81853959,17.2
2014,DEH1,2,9,W10005_0037/LH185,5/5/14,9/29/14,9.306586152,18.3
2014,DEH1,2,9,TX204/LH185,5/5/14,9/29/14,14.26893967,20
2014,DEH1,2,9,CG120/LH185,5/5/14,9/29/14,8.645298743,17.6
2014,DEH1,2,9,PB80/LH185,5/5/14,9/29/14,13.70387767,18
2014,DEH1,2,9,TX740/LH185,5/5/14,9/29/14,14.48552179,24.2
2014,DEH1,2,9,LH195/LH185,5/5/14,9/29/14,13.45581995,20.2
2014,DEH1,2,9,TX772W/LH185,5/5/14,9/29/14,12.63760417,21.2
2014,DEH1,2,9,W10005_0107/LH185,5/5/14,9/29/14,9.680096634,17.2
2014,DEH1,2,9,TX130_RP/LH185,5/5/14,9/29/14,14.4724819,20.2
2014,DEH1,2,9,CGR01/LH185,5/5/14,9/29/14,11.86622709,17.1
2014,DEH1,2,10,PHG39/PHM49,5/5/14,9/29/14,12.944866,20.4
2014,DEH1,2,10,LH74/PHM49,5/5/14,9/29/14,12.00059794,18.3
2014,DEH1,2,10,LH132/LH51,5/5/14,9/29/14,12.80202672,19.8
2014,DEH1,2,10,PHG39/PHG35,5/5/14,9/29/14,12.17056619,18.8
2014,DEH1,2,10,B37/MO17,5/5/14,9/29/14,13.07496516,19.6
2014,DEH1,2,10,B37/OH43,5/5/14,9/29/14,12.73345488,21.7
2014,DEH1,2,10,TX951/LH195,5/5/14,9/29/14,12.6104752,21
2014,DEH1,2,10,PHW52/PHG35,5/5/14,9/29/14,13.03089932,19.5
2014,DEH1,2,10,PHW52/TX205,5/5/14,9/29/14,15.72835842,21.1
2014,DEH1,2,10,LH74/TX205,5/5/14,9/29/14,10.89475511,17.4
2014,DEH1,2,10,PHW52/PHM49,5/5/14,9/29/14,15.5891913,20.3
2014,DEH1,2,10,LH74/PHG35,5/5/14,9/29/14,13.96167784,17.2
2014,DEH1,2,10,CGR01/LH82,5/5/14,9/29/14,10.11505948,17.7
2014,DEH1,2,10,B73/PHM49,5/5/14,9/29/14,14.80852142,20
2014,DEH1,2,10,B73/MO17,5/5/14,9/29/14,18.07141724,17.7
2014,DEH1,2,10,CGR01/LH198,5/5/14,9/29/14,10.53608313,17.3
2014,DEH1,2,10,B73/PHN82,5/5/14,9/29/14,12.52728968,20.4
2014,DEH1,2,10,LH74/PHN82,5/5/14,9/29/14,11.11418503,19.4
2014,DEH1,2,10,PHG39/PHN82,5/5/14,9/29/14,11.01263874,19.7
2014,DEH1,2,10,CG60/LH162,5/5/14,9/29/14,7.737752208,17.4
2014,DEH1,2,10,PHW52/PHN82,5/5/14,9/29/14,14.08465751,20.7
2014,DEH1,2,10,LH198/LH82,5/5/14,9/29/14,4.676075418,17.9
2014,DEH1,2,10,CG60/LH82,5/5/14,9/29/14,9.952285649,17
2014,DEH1,2,10,B73/PHG35,5/5/14,9/29/14,15.22699705,18.4
2014,DEH1,2,10,PHG39/TX205,5/5/14,9/29/14,12.01978306,20.6
2014,DEH1,2,10,B73/TX205,5/5/14,9/29/14,14.56008899,20.7
2014,GAH1,1,1,Z022E0077/LH195,4/4/14,9/11/14,1.780187715,15.7
2014,GAH1,1,1,Z022E0155/LH195,4/4/14,9/11/14,2.683340589,17
2014,GAH1,1,1,Z022E0110/LH195,4/4/14,9/11/14,4.194052399,15.9
2014,GAH1,1,1,Z022E0048/LH195,4/4/14,9/11/14,3.16656201,17.5
2014,GAH1,1,1,Z022E0097/LH195,4/4/14,9/11/14,6.74418896,16.2
2014,GAH1,1,1,Z022E0108/LH195,4/4/14,9/11/14,4.697531287,16
2014,GAH1,1,1,Z022E0121/LH195,4/4/14,9/11/14,5.64789197,15.7
2014,GAH1,1,1,Z022E0017/LH195,4/4/14,9/11/14,6.089704239,15.2
2014,GAH1,1,1,Z022E0147/LH195,4/4/14,9/11/14,6.827309924,15.6
2014,GAH1,1,1,Z022E0060/LH195,4/4/14,9/11/14,5.472549661,18.9
2014,GAH1,1,1,W10005_0346/LH195,4/4/14,9/11/14,7.314974918,16
2014,GAH1,1,1,PHB47/LH195,4/4/14,9/11/14,7.977376905,15.9
2014,GAH1,1,1,W10004_0097/LH195,4/4/14,9/11/14,6.776380796,15.8
2014,GAH1,1,1,LH216/LH195,4/4/14,9/11/14,11.56252216,15.7
2014,GAH1,1,1,TX303/LH195,4/4/14,9/11/14,9.84611968,15.1
2014,GAH1,1,2,M0015/PB80,4/4/14,9/11/14,4.561445129,15.2
2014,GAH1,1,2,M0368/PB80,4/4/14,9/11/14,4.847622268,16.5
2014,GAH1,1,2,M0008/PB80,4/4/14,9/11/14,5.136805354,17.3
2014,GAH1,1,2,M0328/PB80,4/4/14,9/11/14,5.861658121,16.7
2014,GAH1,1,2,M0266/PB80,4/4/14,9/11/14,5.787321126,16.2
2014,GAH1,1,2,M0382/PB80,4/4/14,9/11/14,8.387128033,16.6
2014,GAH1,1,2,M0075/PB80,4/4/14,9/11/14,7.890961096,15.4
2014,GAH1,1,2,M0369/PB80,4/4/14,9/11/14,4.681187741,16.6
2014,GAH1,1,2,M0326/PB80,4/4/14,9/11/14,5.847013589,16.5
2014,GAH1,1,2,M0310/PB80,4/4/14,9/11/14,7.07085352,17.5
2014,GAH1,1,2,M0056/PB80,4/4/14,9/11/14,2.468852186,17.3
2014,GAH1,1,2,M0028/PB80,4/4/14,9/11/14,3.096482867,15.7
2014,GAH1,1,2,M0010/PB80,4/4/14,9/11/14,4.939685407,14.1
2014,GAH1,1,2,M0275/PB80,4/4/14,9/11/14,6.378866689,15
2014,GAH1,1,2,M0016/PB80,4/4/14,9/11/14,6.025540688,15.2
2014,GAH1,1,2,M0325/PB80,4/4/14,9/11/14,9.188663402,15.4
2014,GAH1,1,2,M0031/PB80,4/4/14,9/11/14,7.250838882,15.4
2014,GAH1,1,2,M0007/PB80,4/4/14,9/11/14,4.888261017,15.8
2014,GAH1,1,2,M0143/PB80,4/4/14,9/11/14,4.507338087,14.9
2014,GAH1,1,2,M0039/PB80,4/4/14,9/11/14,5.709022059,14.7
2014,GAH1,1,2,M0029/PB80,4/4/14,9/11/14,4.631063406,15.1
2014,GAH1,1,2,M0164/PB80,4/4/14,9/11/14,5.097487294,15.5
2014,GAH1,1,2,M0052/PB80,4/4/14,9/11/14,4.168374597,15.6
2014,GAH1,1,2,M0323/PB80,4/4/14,9/11/14,2.906344695,16
2014,GAH1,1,2,M0264/PB80,4/4/14,9/11/14,2.88323261,16
2014,GAH1,1,2,M0262/PB80,4/4/14,9/11/14,1.284247769,15.9
2014,GAH1,1,2,M0048/PB80,4/4/14,9/11/14,1.063671807,15.5
2014,GAH1,1,2,M0276/PB80,4/4/14,9/11/14,1.711174754,16.8
2014,GAH1,1,2,M0315/PB80,4/4/14,9/11/14,2.949053903,16.1
2014,GAH1,1,2,M0030/PB80,4/4/14,9/11/14,3.724416206,15
2014,GAH1,1,3,Z013E0082/LH195,4/4/14,9/11/14,5.524489944,16.6
2014,GAH1,1,3,Z013E0027/LH195,4/4/14,9/11/14,8.880818679,16
2014,GAH1,1,3,Z013E0044/LH195,4/4/14,9/11/14,6.604278306,16
2014,GAH1,1,3,Z013E0046/LH195,4/4/14,9/11/14,8.04882489,16.3
2014,GAH1,1,3,Z013E0021/LH195,4/4/14,9/11/14,7.194179882,14.9
2014,GAH1,1,3,Z013E0047/LH195,4/4/14,9/11/14,6.70337825,17.9
2014,GAH1,1,3,Z013E0062/LH195,4/4/14,9/11/14,6.112568694,14.8
2014,GAH1,1,3,Z013E0037/LH195,4/4/14,9/11/14,7.58491857,16.4
2014,GAH1,1,3,Z013E0074/LH195,4/4/14,9/11/14,7.79226011,15.9
2014,GAH1,1,3,Z013E0022/LH195,4/4/14,9/11/14,6.503850789,15.2
2014,GAH1,1,3,Z013E0012/LH195,4/4/14,9/11/14,5.150817055,15.1
2014,GAH1,1,3,Z013E0026/LH195,4/4/14,9/11/14,8.833700295,16.5
2014,GAH1,1,3,Z013E0032/LH195,4/4/14,9/11/14,8.052580606,15.9
2014,GAH1,1,4,M0321/LH195,4/4/14,9/11/14,5.847584512,16.9
2014,GAH1,1,4,M0154/LH195,4/4/14,9/11/14,7.903452628,16.8
2014,GAH1,1,4,M0007/LH195,4/4/14,9/11/14,5.582806688,16.5
2014,GAH1,1,4,M0001/LH195,4/4/14,9/11/14,6.262749097,16.7
2014,GAH1,1,4,M0099/LH195,4/4/14,9/11/14,9.191180969,15
2014,GAH1,1,4,M0276/LH195,4/4/14,9/11/14,10.17899561,15.1
2014,GAH1,1,4,M0057/LH195,4/4/14,9/11/14,6.132585411,16.6
2014,GAH1,1,4,M0382/LH195,4/4/14,9/11/14,6.678732236,16.8
2014,GAH1,1,4,M0031/LH195,4/4/14,9/11/14,6.557662052,16.3
2014,GAH1,1,4,M0383/LH195,4/4/14,9/11/14,7.891972252,15.7
2014,GAH1,1,4,M0058/LH195,4/4/14,9/11/14,7.329454365,15.5
2014,GAH1,1,4,M0039/LH195,4/4/14,9/11/14,8.325901649,14.7
2014,GAH1,1,4,M0325/LH195,4/4/14,9/11/14,5.925216355,15.3
2014,GAH1,1,4,M0127/LH195,4/4/14,9/11/14,6.755153442,14.9
2014,GAH1,1,4,M0326/LH195,4/4/14,9/11/14,7.126446343,14.8
2014,GAH1,1,4,M0164/LH195,4/4/14,9/11/14,6.439914236,14.5
2014,GAH1,1,4,M0066/LH195,4/4/14,9/11/14,6.923582762,14.7
2014,GAH1,1,4,M0010/LH195,4/4/14,9/11/14,7.698924429,15.4
2014,GAH1,1,5,PHN11_OH43_0215/PB80,4/4/14,9/11/14,7.847295763,14.8
2014,GAH1,1,5,MOG_MO45-055-1-1-1-1-B/PB80,4/4/14,9/11/14,5.189433497,15.8
2014,GAH1,1,5,MOG_NC230-009-1-1-1-1-B/PB80,4/4/14,9/11/14,3.949992907,15.8
2014,GAH1,1,5,MOG_NC230-007-1-1-1-1-B/PB80,4/4/14,9/11/14,4.846686779,14.8
2014,GAH1,1,5,MOG_MO45-030-1-1-1-1-B/PB80,4/4/14,9/11/14,4.05424492,15.8
2014,GAH1,1,5,MOG_MO45-128-1-1-1-1-B/PB80,4/4/14,9/11/14,4.642364941,15
2014,GAH1,1,5,MOG_LH123HT-199-1-1-1-1-B/PB80,4/4/14,9/11/14,5.94362348,15.7
2014,GAH1,1,5,MOG_NC230-028-1-1-1-1-B/PB80,4/4/14,9/11/14,3.055128743,15.4
2014,GAH1,1,5,MOG_PHG83-069-1-1-1-1-B/PB80,4/4/14,9/11/14,3.204050362,15
2014,GAH1,1,5,B73_NC230-128-1-1-1-1/PB80,4/4/14,9/11/14,2.07099415,15.9
2014,GAH1,1,5,MOG_PHG83-224-1-1-1-1-B/PB80,4/4/14,9/11/14,2.58147545,14.9
2014,GAH1,1,5,MOG_NC230-008-1-1-1-1-B/PB80,4/4/14,9/11/14,3.822456845,14.9
2014,GAH1,1,5,MOG_MO45-078-1-1-1-1-B/PB80,4/4/14,9/11/14,2.517084906,14.9
2014,GAH1,1,5,MOG_PHG83-197-1-1-1-1-B/PB80,4/4/14,9/11/14,3.414535422,15
2014,GAH1,1,5,PHN11_PHW65_0237/PB80,4/4/14,9/11/14,3.893973615,15
2014,GAH1,1,5,MOG_NC230-011-1-1-1-1-B/PB80,4/4/14,9/11/14,5.690608056,14.8
2014,GAH1,1,5,PHN11_PHW65_0328/PB80,4/4/14,9/11/14,7.979722507,14.7
2014,GAH1,1,5,B73_NC230-041-1-1-1-1/PB80,4/4/14,9/11/14,4.083740342,14.7
2014,GAH1,1,5,MOG_LH145_0163/PB80,4/4/14,9/11/14,7.127258016,15
2014,GAH1,1,5,MOG_NC230-010-1-1-1-1-B/PB80,4/4/14,9/11/14,5.115584883,15.2
2014,GAH1,1,5,MOG_OH43_0179/PB80,4/4/14,9/11/14,6.645756243,14.5
2014,GAH1,1,5,MOG_MO45-071-1-1-1-1-B/PB80,4/4/14,9/11/14,3.944159857,14.8
2014,GAH1,1,5,PHW65_MOG_0029/PB80,4/4/14,9/11/14,5.556468541,14.7
2014,GAH1,1,5,MOG_PHG83-090-1-1-1-1-B/PB80,4/4/14,9/11/14,6.702470272,14.9
2014,GAH1,1,5,MOG_NC230-043-1-1-1-1-B/PB80,4/4/14,9/11/14,6.856337605,15.6
2014,GAH1,1,5,PHN11_OH43_0075/PB80,4/4/14,9/11/14,5.387550841,17.9
2014,GAH1,1,5,PHN11_PHG47_0390/PB80,4/4/14,9/11/14,1.203197263,17.1
2014,GAH1,1,5,B73_NC230-127-1-1-1-1/PB80,4/4/14,9/11/14,4.476645788,17.2
2014,GAH1,1,5,PHN11_OH43_0045/PB80,4/4/14,9/11/14,1.083681645,16.2
2014,GAH1,1,5,MOG_MO45-045-1-1-1-1-B/PB80,4/4/14,9/11/14,5.57980762,16.2
2014,GAH1,1,5,MO44_LH145_0107/PB80,4/4/14,9/11/14,4.61717552,16.2
2014,GAH1,1,5,PHW65_MOG_0311/PB80,4/4/14,9/11/14,4.836135011,16.5
2014,GAH1,1,5,MO44_LH145_0081/PB80,4/4/14,9/11/14,8.254068458,16.9
2014,GAH1,1,5,PHN11_PHW65_0275/PB80,4/4/14,9/11/14,5.418064296,17
2014,GAH1,1,5,MOG_MO45-074-1-1-1-1-B/PB80,4/4/14,9/11/14,7.911940819,15.3
2014,GAH1,1,5,MOG_LH145_0175/PB80,4/4/14,9/11/14,4.455776126,16.2
2014,GAH1,1,5,MOG_OH43_0402/PB80,4/4/14,9/11/14,2.514209652,14.6
2014,GAH1,1,5,MOG_LH145_0173/PB80,4/4/14,9/11/14,4.78222057,14.8
2014,GAH1,1,5,PHW65_MOG_0176/PB80,4/4/14,9/11/14,1.186612967,14.6
2014,GAH1,1,5,PHN11_PHW65_0359/PB80,4/4/14,9/11/14,7.039569662,15.7
2014,GAH1,1,5,MOG_MO45-054-1-1-1-1-B/PB80,4/4/14,9/11/14,5.449781505,14.9
2014,GAH1,1,5,MOG_LH145_0131/PB80,4/4/14,9/11/14,2.925412166,14.6
2014,GAH1,1,5,MOG_MO45-139-1-1-1-1-B/PB80,4/4/14,9/11/14,5.492490712,14.6
2014,GAH1,1,5,MOG_OH43_0300/PB80,4/4/14,9/11/14,3.165241319,15.1
2014,GAH1,1,5,MOG_LH123HT-059-1-1-1-1-B/PB80,4/4/14,9/11/14,5.681239407,14.5
2014,GAH1,1,5,MOG_MO45-085-1-1-1-1-B/PB80,4/4/14,9/11/14,3.141262531,14.8
2014,GAH1,1,5,MOG_LH123HT-019-1-1-1-1-B/PB80,4/4/14,9/11/14,2.513934508,15.4
2014,GAH1,1,5,MOG_PHG83-129-1-1-1-1-B/PB80,4/4/14,9/11/14,0.731710729,14.9
2014,GAH1,1,6,Z013E0046/PB80,4/4/14,9/11/14,4.33472658,16.2
2014,GAH1,1,6,Z013E0026/PB80,4/4/14,9/11/14,5.275333413,17
2014,GAH1,1,6,Z013E0066/PB80,4/4/14,9/11/14,3.858590114,16.4
2014,GAH1,1,6,Z013E0044/PB80,4/4/14,9/11/14,4.645006322,15.8
2014,GAH1,1,6,Z013E0078/PB80,4/4/14,9/11/14,4.824647755,16.5
2014,GAH1,1,6,Z013E0087/PB80,4/4/14,9/11/14,5.330087043,16.5
2014,GAH1,1,6,Z013E0032/PB80,4/4/14,9/11/14,4.255457631,15.6
2014,GAH1,1,6,Z013E0021/PB80,4/4/14,9/11/14,6.463679789,16.1
2014,GAH1,1,6,Z013E0074/PB80,4/4/14,9/11/14,3.726823715,16
2014,GAH1,1,6,Z013E0027/PB80,4/4/14,9/11/14,7.803699216,14.7
2014,GAH1,1,6,Z013E0111/PB80,4/4/14,9/11/14,4.911428131,15.2
2014,GAH1,1,6,Z013E0058/PB80,4/4/14,9/11/14,7.343672422,16.2
2014,GAH1,1,6,Z013E0006/PB80,4/4/14,9/11/14,7.118095726,15.8
2014,GAH1,1,6,Z013E0022/PB80,4/4/14,9/11/14,7.085958918,15.7
2014,GAH1,1,6,Z013E0009/PB80,4/4/14,9/11/14,5.244462271,16.4
2014,GAH1,1,6,Z013E0037/PB80,4/4/14,9/11/14,7.37825801,16.2
2014,GAH1,1,6,Z013E0062/PB80,4/4/14,9/11/14,5.828854093,16.1
2014,GAH1,1,6,Z013E0007/PB80,4/4/14,9/11/14,7.262890187,15.8
2014,GAH1,1,6,Z013E0012/PB80,4/4/14,9/11/14,4.738603388,17.3
2014,GAH1,1,6,Z013E0042/PB80,4/4/14,9/11/14,7.261672676,18.1
2014,GAH1,1,6,Z013E0069/PB80,4/4/14,9/11/14,5.24216482,17.7
2014,GAH1,1,6,Z013E0003/PB80,4/4/14,9/11/14,4.489082291,15.9
2014,GAH1,1,7,W10005_0111/PB80,4/4/14,9/11/14,1.160212912,16.5
